logOut_medianTime,logOut_meanTime,logOut_stdTime,apiRequest_medianTime,apiRequest_meanTime,apiRequest_stdTime,totalTime,mode,actions,logIn_threads,logOut_threads,apiRequest_threads,repeat,logIn_medianTime,logIn_meanTime,logIn_stdTime
1158.5,6577.945833333333,133924.33226702726,1244.0,3817.3,11352.513276571706,6477823,monitor,10,2,96,2,3,1285.5,4332.45,7778.271587705412
5891.0,7946.7,5824.456424603523,2838.0,3512.9041666666667,2976.6729797452554,3860097,monitor,10,2,2,96,3,5310.0,16438.75,39175.851854339526
30883.5,33432.05,22939.98667570622,21432.5,68729.0,155101.7294165349,187966279,monitor,10,96,2,2,4,14900.0,193669.85208333333,608132.995481075
775.5,11973.9625,101275.2339759163,1184.0,2436.85,2173.456700499775,12099670,monitor,10,2,96,2,4,2791.5,27796.45,105919.52198248144
5648.0,7262.55,6090.38528273091,2279.5,3215.1583333333333,4070.6990255680307,3410154,monitor,10,2,2,96,4,5811.5,8917.55,5813.013092011297
31113.5,642922.1,1249213.4466001901,12280.0,408822.9,916446.2088853936,259059441,monitor,10,96,2,2,5,5617.5,247942.23020833332,777881.2204864139
1887.0,3162.6854166666667,14368.632531120895,1598.0,2019.55,1974.3429413351673,3211217,monitor,10,2,96,2,5,5405.5,6732.4,3244.395822434676
8624.0,9704.2,5291.1238444060355,3522.5,5028.13125,18674.539734671853,5255124,monitor,10,2,2,96,5,8652.0,11701.7,9061.293326416953
43566.0,45446.2,25702.047963865487,20554.0,66411.6,172999.8669112357,270705505,monitor,10,96,2,2,6,11621.5,279654.53020833334,1229588.086184643
1297.0,28249.573958333334,157500.23272072035,634.0,65356.55,288069.62001233315,28890844,monitor,10,2,96,2,6,3084.5,23206.1,87469.13586601487
3003.5,5122.45,4996.722393887712,1352.0,1827.7114583333334,1577.4838709017338,1938415,monitor,10,2,2,96,6,3147.5,4068.15,2694.601391769535
43714.5,668214.05,1182081.1107287135,14172.5,302499.6,1289449.2277352333,315444634,monitor,10,96,2,2,7,11214.0,308364.959375,956221.346741845
2269.5,3123.882291666667,5158.518140446629,2221.5,2589.65,2269.115438018223,3169506,monitor,10,2,96,2,7,4714.5,5939.3,4054.4895077458336
4160.5,40938.45,128186.53336548472,996.0,2711.6291666666666,29746.933594599726,3521626,monitor,10,2,2,96,7,3989.5,4984.65,3777.13863122254
22021.5,330580.2,940898.9665602058,5800.0,7216.7,4918.163971710538,258247610,monitor,10,96,2,2,8,8718.0,261970.49166666667,1060482.5720856674
2038.0,3705.746875,29855.528416905458,2803.0,4773.95,7502.066034556221,3759412,monitor,10,2,96,2,8,2939.5,5320.8,4778.695820762023
5931.0,6552.55,3957.8447547410924,1811.5,3242.063541666667,14531.957760379413,3359418,monitor,10,2,2,96,8,4092.5,5799.3,5600.211707464375
22983.0,97863.9,198041.56806002543,16044.0,153053.45,447965.32754402875,51534822,monitor,10,96,2,2,9,4549.5,48454.661458333336,254421.08137767142
2194.5,3960.304166666667,27792.617159428813,3115.0,4038.9,2780.654483731256,3975597,monitor,10,2,96,2,9,2980.0,4646.35,4680.372030590821
8571.5,103058.3,329810.426831935,3334.5,35845.821875,196457.90495186404,36648405,monitor,10,2,2,96,9,5212.0,8762.5,8279.080641179786
400375.0,463517.2,216083.14543341874,12350.0,21380.6,23411.814088902494,386724664,free,10,97,1,1,0,140663.0,393686.27422680415,965716.5499010074
957.0,2494.240206185567,6095.493943894426,8707.5,9334.2,4909.94455275323,2601971,free,10,1,97,1,0,3024.5,8921.6,12617.651843526372
21417.0,816463.2,2471560.988795938,5490.5,358602.07319587626,1339536.7055475626,356320907,free,10,1,1,97,0,27784.0,31226.4,14740.981606090929
313942.0,320757.8,225783.951090319,41525.0,45524.0,23636.048081032684,219759734,free,10,97,1,1,1,133942.5,222780.3257731959,415918.4841432782
2949.5,7110.228865979381,22888.241239540745,10909.5,22370.8,33692.132401101204,7205517,free,10,1,97,1,1,3919.5,8488.7,13048.493187167458
19187.5,28537.5,22630.178588434614,5584.0,227585.81030927834,791715.1273018583,221250018,free,10,1,1,97,1,18442.5,20640.7,6479.79200712149
108681.5,317512.6,621148.3271429529,7583.5,8732.4,6620.113950009555,199075756,free,10,97,1,1,2,65391.0,201869.38762886598,838964.5413233808
2215.0,10034.971134020618,117886.73231804594,1645.0,3110.4,4088.825835262626,9960642,free,10,1,97,1,2,16722.0,19561.6,12359.59353161206
8066.0,48147.5,123400.67702429982,2179.0,55255.09175257732,226708.77505927742,54249885,free,10,1,1,97,2,12997.0,17097.1,13356.221159278382
62225.0,200470.8,303405.59692955203,43000.5,43527.7,23892.587837374725,568570607,free,10,97,1,1,3,151964.0,583639.8164948453,1884587.5993832618
1178.0,40648.654639175256,184000.19515229843,5451.0,11664.4,14521.767937976576,39791294,free,10,1,97,1,3,22956.0,24545.5,8257.997325825028
12988.0,21602.9,20927.308583390375,4461.5,297848.07113402063,1338994.2278272046,289406274,free,10,1,1,97,3,21873.0,27761.6,16937.11695393024
175022.5,419298.0,570935.3320594004,30096.0,44576.5,39628.14697282728,218844436,free,10,97,1,1,4,127297.5,220830.60927835052,419128.67578938423
1156.0,219228.76597938145,878804.8786968639,5772.0,25393.9,49788.47878654034,213040212,free,10,1,97,1,4,12298.5,13437.0,6850.943438680544
6089.0,9932.0,9953.161251024163,2111.0,35951.49587628866,188727.88884980764,35140049,free,10,1,1,97,4,13097.0,16777.8,7274.553163826169
230503.0,392153.3,416402.56049966573,28469.0,125397.6,314505.14264482935,476626014,free,10,97,1,1,5,167990.5,486031.44845360826,1364237.4417030704
3406.5,238015.26597938145,1016347.5995784984,3118.0,678593.2,2020430.5157363424,237816649,free,10,1,97,1,5,6822.5,15590.9,15639.249352901252
22672.0,447785.9,1303257.152863671,4151.5,509757.506185567,1696392.812899099,499258341,free,10,1,1,97,5,26926.0,31570.1,12943.743348729446
34935.5,39843.1,28342.093322085046,5854.0,7991.0,7663.55987775916,72190020,free,10,97,1,1,6,26574.0,73929.56597938144,198870.30674341792
821.0,25471.409278350515,163234.63189252536,1661.5,97668.2,184830.81436143463,25856628,free,10,1,97,1,6,11949.0,17267.9,9472.07239379711
16784.5,24864.6,20531.722778828538,4919.5,109495.35567010309,508314.10608959483,106668263,free,10,1,1,97,6,17639.0,20912.2,7918.841340611502
187521.5,244644.0,320276.51982275845,79318.0,115122.9,77095.94898342945,792877092,free,10,97,1,1,7,181917.5,813690.1268041237,2339728.1114782793
3277.0,81835.79587628866,355474.278100882,2476.0,311700.5,905000.9059636042,82702020,free,10,1,97,1,7,16982.0,20429.3,8244.504904615087
8746.0,58764.4,152147.53554888754,2237.0,111755.9649484536,429935.4745325467,109079006,free,10,1,1,97,7,6416.0,8807.6,7594.6565016317745
152980.5,371160.4,460450.63851989363,13998.0,12794.8,6397.465866349825,273774358,free,10,97,1,1,8,67556.0,278283.3051546392,857916.1460349159
3605.0,45064.97010309278,219438.69786658173,27564.5,30663.8,17208.60788998085,44383014,free,10,1,97,1,8,25569.5,36335.5,17877.928405034952
18721.5,23029.1,18294.34307496294,4052.5,24864.7793814433,126900.1938823967,24653136,free,10,1,1,97,8,24386.5,30400.9,11633.961439108636
137187.0,289487.7,391209.66956580826,29200.5,31591.6,16092.859301220802,261397687,free,10,97,1,1,9,117847.0,266172.0556701031,870777.6651498899
2453.5,53885.729896907214,279876.06223162037,3058.5,65538.9,145350.12114542213,53256971,free,10,1,97,1,9,25238.0,33242.4,18225.13521486192
10643.5,64052.6,142029.83080027785,5142.5,130826.28144329897,517951.17327447847,127879454,free,10,1,1,97,9,31677.5,33743.5,9068.29420747548
35221.0,33955.1,18384.98047894289,18416.5,422491.7,1271340.4041734019,312990320,lazy,10,97,1,1,0,23154.5,317964.79587628867,1434348.0185459414
1877.0,30178.569072164948,126868.39089223529,3054.5,3702.2,1310.2651809631684,29689280,lazy,10,1,97,1,0,7060.0,37904.6,88901.5232817876
14702.0,20359.4,12255.247694128604,3699.5,5154.154639175258,17348.59749427526,5267311,lazy,10,1,1,97,0,4761.5,6418.7,4196.504234346594
24229.0,90269.3,204220.67023037715,5423.0,6560.7,3625.629234277058,82793921,lazy,10,97,1,1,1,32349.5,84356.31030927836,277849.23420643015
1805.5,11834.492783505155,63099.16241996877,3252.5,5437.1,8032.524225505537,11582962,lazy,10,1,97,1,1,2763.0,4913.3,3916.552794089324
9020.0,236036.3,714944.1180925417,5275.0,13025.09793814433,87877.82712212791,17729844,lazy,10,1,1,97,1,8262.5,273513.6,835569.7024734681
13963.5,14762.0,7203.90124245961,5871.5,7019.7,4590.479036973035,54145483,lazy,10,97,1,1,2,16865.5,55595.531958762884,161523.92487077243
2290.5,12305.355670103092,60355.71576453401,1566.0,4733.3,4931.367176892563,12134238,lazy,10,1,97,1,2,7650.5,15071.0,20830.4385988923
24308.0,27322.7,9374.86336552284,9166.0,15964.70206185567,63707.460771023776,15922486,lazy,10,1,1,97,2,12829.5,16349.8,7308.940032590225
25023.5,54330.8,100404.80474536841,9732.5,10682.0,4327.556816495885,198506618,lazy,10,97,1,1,3,28331.5,203975.76288659795,931108.6990481569
3352.5,72651.0793814433,312045.6798331643,11147.5,13527.9,8909.407742505797,70758112,lazy,10,1,97,1,3,13266.0,15128.6,6489.577390794497
17237.5,21209.9,14371.8757953782,8228.5,10818.755670103094,22170.715944119012,10954463,lazy,10,1,1,97,3,16904.5,24817.1,13284.380798934932
85941.0,166014.7,327300.8854114547,9691.5,15629.9,12789.050085913339,111659273,lazy,10,97,1,1,4,51461.0,113240.02783505154,328455.1884609728
5525.5,374464.9969072165,1135985.82036611,7166.5,179797.6,544458.8561841728,365172012,lazy,10,1,97,1,4,11532.0,14298.9,10166.564190193918
17198.5,25045.9,21394.207255703586,6940.0,13188.971134020618,74870.15053809287,13622333,lazy,10,1,1,97,4,9439.0,57857.2,121847.61218542155
21240.0,22409.8,15455.5158496175,7933.0,278203.8,855253.7918299522,146684034,lazy,10,97,1,1,5,19327.0,148121.54432989692,540475.6417624451
4428.5,21934.298969072166,150057.09563712002,6774.0,9084.3,4968.374830420462,21543132,lazy,10,1,97,1,5,12503.0,17601.9,14980.35628155159
21948.0,26812.2,14188.2886510123,6957.5,13151.328865979382,69746.15435403278,13312789,lazy,10,1,1,97,5,17195.5,28787.8,28497.68076255407
43841.0,554697.4,899830.6600259357,13575.5,12786.8,3136.4068542769696,67307706,lazy,10,97,1,1,6,40761.5,63539.035051546394,104633.4785796044
1863.5,86217.29793814433,333213.88318577135,2414.0,40248.8,116653.22742194301,84098642,lazy,10,1,97,1,6,5037.5,6537.5,3898.4177203350364
6663.0,8996.2,5846.615788452134,4964.5,5312.061855670103,5704.061863108779,5357335,lazy,10,1,1,97,6,3310.0,11467.3,15747.590172255987
65379.5,69447.4,37598.508558481706,13878.0,16689.5,9411.289984198058,210919128,lazy,10,97,1,1,7,123298.0,216554.39072164948,382966.62050776463
4228.0,21740.19381443299,107699.51687638708,5143.5,134323.2,280894.68002984085,23287398,lazy,10,1,97,1,7,7195.0,85617.8,202061.45706184432
11280.5,18167.5,19916.581440542897,7676.5,14337.87525773196,85139.93968367272,14268241,lazy,10,1,1,97,7,13916.5,17882.7,7805.866512509108
66352.5,64389.8,25322.090855395192,11967.0,30451.3,57270.18559822864,159061414,lazy,10,97,1,1,8,67356.5,163003.09587628866,555826.0510431171
4200.5,33538.07422680412,181125.25257792915,7373.5,11817.8,12893.363054085014,32963518,lazy,10,1,97,1,8,10448.5,31340.8,60326.104264516645
5201.0,34037.7,83634.47435922846,2790.0,9980.826804123712,68601.88221509653,10084581,lazy,10,1,1,97,8,2610.5,6280.2,7211.036260868167
14745.0,15459.2,6049.406872670337,6591.5,7718.7,4597.224767907989,42407528,lazy,10,97,1,1,9,25595.5,43480.15360824742,97377.10774903247
2637.0,14388.248453608247,68251.75165355281,3693.5,5109.6,4831.844234980171,14078944,lazy,10,1,97,1,9,5989.0,7124.7,5626.931610073509
3807.5,6084.1,5613.073181818,2959.5,4899.80412371134,17847.041945808916,4880509,lazy,10,1,1,97,9,3245.5,6685.8,6913.114104527874
15799.0,18749.8,10703.16467011302,19977.0,19871.8,8220.266308203025,61731826,optimistic,10,97,1,1,0,27963.0,63242.8969072165,168120.8218669093
7276.5,337862.56288659794,1012500.6922944322,10519.5,853915.2,1244600.5864524303,336459766,optimistic,10,1,97,1,0,14925.5,19392.8,17087.037613348897
9299.5,11611.9,7501.109702348491,7296.5,21301.067010309278,111085.3607203214,20930544,optimistic,10,1,1,97,0,12360.0,15239.0,11270.889494622863
133154.5,322832.2,593956.5777761125,43937.0,210398.0,486091.9025842747,223669293,optimistic,10,97,1,1,1,53615.0,225089.68144329896,758383.3583871895
5411.0,170747.88659793814,468171.02641737805,8796.5,88222.4,248214.73876204673,167538311,optimistic,10,1,97,1,1,5252.0,103063.7,284822.01658659667
11601.0,12783.4,10906.415280313999,2234.5,4853.798969072165,18550.749039083064,5133439,optimistic,10,1,1,97,1,11164.5,29742.0,63005.365348251624
157943.0,415088.5,606385.2268598183,14031.0,15710.1,7600.659159280565,269634668,optimistic,10,97,1,1,2,95933.0,273532.6618556701,899148.7987032947
11019.0,394875.793814433,1023853.9228514335,17138.5,19708.0,8852.61023653476,383510051,optimistic,10,1,97,1,2,21333.0,28345.1,14689.579477000392
26337.5,26327.1,8668.846308605443,11625.5,13480.739175257731,15506.589796523887,13598341,optimistic,10,1,1,97,2,23913.5,25875.3,8184.341907298079
368175.0,1288273.4,2273027.661412231,15826.5,22910.3,14395.580487311607,558738188,optimistic,10,97,1,1,3,101211.0,562501.3927835051,1854905.2892053777
4811.0,19199.25773195876,73831.48367383273,4832.0,8907.0,11442.429103026061,18906782,optimistic,10,1,97,1,3,17849.5,19443.2,13023.305833944178
14356.5,23709.1,16103.512166605147,8901.0,14008.301030927834,38915.390519165194,14053714,optimistic,10,1,1,97,3,20554.0,22857.1,7319.979120340592
38633.5,56117.9,53228.87606146373,7472.5,8038.3,4144.277608944652,109797240,optimistic,10,97,1,1,4,44613.5,112531.6268041237,305370.4793020588
2837.5,211041.63195876288,627523.9757138108,3326.5,4438.4,2656.636645585291,205543439,optimistic,10,1,97,1,4,5567.0,78867.2,153433.28086087885
11739.0,19888.2,30310.654374695085,10049.0,14758.952577319587,52984.358257884116,14680933,optimistic,10,1,1,97,4,13618.0,16586.7,6264.469970485221
87416.0,142608.3,167181.94814835058,13678.5,25372.4,30941.98471404904,1051305611,optimistic,10,97,1,1,5,163215.5,1082088.4577319587,3240158.5693473066
1588.5,24482.411340206185,114281.93020068888,3504.0,127601.9,273648.51255029486,25112790,optimistic,10,1,97,1,5,7277.0,8883.2,5078.2481625064365
24502.0,104626.5,248509.37462766538,10176.0,84018.21546391753,434509.29430086876,82722803,optimistic,10,1,1,97,5,14938.5,17886.9,6931.97482604264
49891.0,53660.2,26905.054014276036,26039.5,1342033.9,4153407.3935414213,1495919132,optimistic,10,97,1,1,6,75203.0,1527796.0731958763,3873052.3885798035
2005.5,38472.551546391755,180033.2522070853,1883.5,21987.6,44383.066776518375,37590854,optimistic,10,1,97,1,6,2620.0,5260.3,5557.873715130035
23621.0,131672.5,338015.93006781663,8266.5,10848.721649484536,15507.84299055335,12070829,optimistic,10,1,1,97,6,20806.5,23084.4,7940.473806182265
28395.0,39569.4,29396.30567945571,7971.5,20132.7,27160.379272634123,521579889,optimistic,10,97,1,1,7,44017.5,537095.7402061856,1513577.393269272
5046.0,8073.6762886597935,21411.213636151384,6725.5,8630.2,6918.671561635064,8092682,optimistic,10,1,97,1,7,11061.5,17491.4,16528.629533832096
6059.0,7405.6,4566.459051241636,2201.0,3343.7938144329896,6137.320737558744,3559205,optimistic,10,1,1,97,7,4687.0,24166.9,54743.06979467304
72703.5,120524.9,142934.7368544664,8982.0,11527.2,5741.739666686395,88708334,optimistic,10,97,1,1,8,22451.5,90090.52886597939,304771.8232595276
1295.5,2529.9752577319587,4483.421283342438,4175.0,5439.2,2746.4263972579997,2578878,optimistic,10,1,97,1,8,3460.5,7041.0,7345.3724056563515
10596.5,11228.5,3605.400771373721,3182.5,13051.360824742267,125507.09059746859,12886431,optimistic,10,1,1,97,8,6962.5,11432.6,9552.79613749003
103841.5,192493.8,262193.7288955969,20040.5,91742.2,200693.0594840456,72907340,optimistic,10,97,1,1,9,37929.5,72231.93814432989,121785.64564414005
3888.0,12946.40412371134,77925.10905435229,13070.0,16657.6,14445.750172436336,12826058,optimistic,10,1,97,1,9,3418.5,10147.0,13679.300721243839
24045.0,28587.0,14160.681386618842,14517.5,17967.73917525773,26745.443139680556,17933607,optimistic,10,1,1,97,9,14427.5,21903.0,12890.882186861982
2541950.5,7368420.9,11387624.075700294,5701296.5,8459659.7,6841237.987086646,6587866988,fine-grained,10,97,1,1,0,3352856.5,6628439.362886598,6816591.81296554
1348.0,5013.977319587629,15834.802999289788,35851.0,41813.4,28292.314006143475,5740933,fine-grained,10,1,97,1,0,48943.0,45924.1,25707.82615145305
45064.5,1267658.0,3416061.3285373617,6378.0,767557.5051546391,2183910.2181735807,770076286,fine-grained,10,1,1,97,0,86295.5,1286892.6,2577659.2830209006
87743.0,3750637.5,9833775.576293057,4522240.0,7877652.5,10501818.445417771,6590623445,fine-grained,10,97,1,1,1,3497297.0,6674577.881443299,9465325.8350586
1135.5,29872.165979381443,219388.2367417933,21950.5,229866.4,564710.0570407201,33257633,fine-grained,10,1,97,1,1,6014.0,198296.8,606736.6464229948
63538.0,62124.8,37231.885011520855,32056.5,524240.1412371134,1348473.1802388537,521390287,fine-grained,10,1,1,97,1,82578.5,1225610.2,1965075.4622345676
4028434.5,12911653.4,20433718.706414755,8327035.5,11308737.8,11121436.508349149,11071574519,fine-grained,10,97,1,1,2,7023566.0,11164299.59484536,10356600.7576442
1228.0,585136.5443298969,1754796.2206340344,1175.0,819727.3,1752403.4426390294,579898637,fine-grained,10,1,97,1,2,5550.0,411891.6,1252791.506779622
41667.0,2744649.9,5626698.272364145,34910.5,2033153.6701030927,3514876.9674514355,2028969303,fine-grained,10,1,1,97,2,1810621.0,2936374.4,3327037.181549581
6428549.0,9574024.4,11509547.560701344,2413153.0,6170453.6,9120632.050269935,7819103257,fine-grained,10,97,1,1,3,6903128.0,7898616.986597938,8065035.610245202
893.5,1288813.6474226804,3989019.4624721054,1956.0,1871731.8,3953827.007613448,1275045087,fine-grained,10,1,97,1,3,6603.5,617853.1,1916342.8295587434
616920.0,3602251.4,6080946.078820287,86059.0,3080376.2639175258,5506847.123382506,3062915904,fine-grained,10,1,1,97,3,169064.5,3892841.4,6927596.12725962
1420764.5,7046315.2,12534488.18007018,2204187.5,7640600.6,11879947.312006978,7647336310,fine-grained,10,97,1,1,4,3231552.5,7732440.362886598,9954250.00401144
1420.5,2713.5639175257734,9226.043501298962,820.5,1546.8,1982.8319142075559,2809176,fine-grained,10,1,97,1,4,7096.5,16155.1,16563.89715582927
67474.5,77934.0,71573.97963723347,35766.5,833410.3278350516,2031115.0537759478,813110224,fine-grained,10,1,1,97,4,15854.5,392286.6,1181098.1496124887
3488664.0,8152819.5,11399425.698609892,4464063.5,6401078.4,6293366.73332578,6252300910,fine-grained,10,97,1,1,5,3599856.0,6295630.856701031,7234492.476609019
1610.0,259714.4350515464,788379.1396423553,1834.5,204135.5,600048.2205003287,254610984,fine-grained,10,1,97,1,5,63987.0,64662.7,16592.300195840508
43316.0,565117.4,1655369.2065925756,31985.0,594689.4041237113,1512408.608188903,592004397,fine-grained,10,1,1,97,5,275400.5,950450.1,1879745.4290628145
3456041.0,8444149.1,10309862.34347913,2181590.0,5486438.6,5876632.15445287,6788422382,fine-grained,10,97,1,1,6,5283405.0,6854759.283505155,5977329.998000695
3561.5,572499.3319587628,1732312.2100672063,4549.0,906423.3,1887508.418299523,564586417,fine-grained,10,1,97,1,6,6422.5,19783.2,38802.93565011115
103523.0,283994.0,581774.1517188798,51640.0,513548.3360824742,1202508.8755432516,503388814,fine-grained,10,1,1,97,6,19637.5,240698.8,434487.14403121296
1526615.5,5577426.6,8133417.475820183,6092641.5,5327759.9,3962865.3611657885,3976095657,fine-grained,10,97,1,1,7,2629122.0,3986643.0845360826,4421312.00485467
1227.0,505475.5329896907,1409155.570483407,43032.5,66221.2,72135.0596940674,499181642,fine-grained,10,1,97,1,7,4604.5,820816.3,1667503.8386996994
